ID,REGION,DIVISION,STATE,FAMILY INCOME,HOUSEHOLD LANGUAGE,HOUSEHOLD INCOME,WORKERS IN FAMILY,PERSONS IN FAMILY
2013000205831,South,West South Central,48,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000233385,South,West South Central,48,Non-Family,English only,6.16,Non-Family,Non-Family
2013000276826,South,West South Central,48,10.35,English only,10.35,0,2
2013000302626,South,West South Central,48,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000336728,South,West South Central,48,10.07,Other Non-English,11.0,1,3
2013000358226,South,West South Central,48,10.16,English only,10.16,0,2
2013000491646,South,West South Central,48,Non-Family,English only,9.99,Non-Family,Non-Family
2013000538858,South,West South Central,48,Non-Family,English only,10.39,Non-Family,Non-Family
2013000577449,South,West South Central,48,10.96,Other Non-English,10.96,3+,3
2013000735883,South,West South Central,48,11.96,English only,11.96,2,4
2013000935302,South,West South Central,48,11.88,English only,11.88,1,2
2013000945801,South,West South Central,48,10.16,English only,10.16,1,2
2013000952012,South,West South Central,48,12.73,English only,12.73,0,2
2013001004654,South,West South Central,48,11.19,English only,11.19,0,2
2013001039772,South,West South Central,48,Non-Family,English only,10.84,Non-Family,Non-Family
2013001108789,South,West South Central,48,10.46,Other Non-English,10.46,1,3
2013001255684,South,West South Central,48,10.9,English only,10.9,2,2
2013001420042,South,West South Central,48,11.5,English only,11.5,2,5
2010000014784,West,Mountain,49,11.83,Other Non-English,11.83,2,4
2010000612596,West,Mountain,49,11.77,English only,11.77,2,3
2010000728950,West,Mountain,49,11.43,English only,11.43,2,5
2011000244939,West,Mountain,49,12.0,English only,12.0,2,4
2011000531626,West,Mountain,49,Non-Family,English only,12.54,Non-Family,Non-Family
2012000913302,West,Mountain,49,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000257193,West,Mountain,49,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000690662,West,Mountain,49,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000877955,West,Mountain,49,11.05,English only,11.05,2,5
2011000597180,Northeast,New England,50,9.41,Other Non-English,9.41,1,2
2012001351376,Northeast,New England,50,12.51,English only,12.51,2,2
2009000055870,South,South Atlantic,51,12.98,English only,12.98,1,2
2009000194791,South,South Atlantic,51,13.46,English only,13.46,3+,4
2009000338389,South,South Atlantic,51,12.98,English only,12.98,1,2
2009000498647,South,South Atlantic,51,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2009000655196,South,South Atlantic,51,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2009000820364,South,South Atlantic,51,11.56,English only,11.56,0,2
2009001290029,South,South Atlantic,51,10.07,English only,10.07,1,2
2010000419681,South,South Atlantic,51,12.98,English only,12.98,3+,3
2010000693890,South,South Atlantic,51,Non-Family,English only,10.1,Non-Family,Non-Family
2011000181890,South,South Atlantic,51,11.5,English only,11.5,1,4
2011000543679,South,South Atlantic,51,11.72,Other Non-English,11.72,2,2
2011000948565,South,South Atlantic,51,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2011001251150,South,South Atlantic,51,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2012000064813,South,South Atlantic,51,Non-Family,English only,10.81,Non-Family,Non-Family
2012000190149,South,South Atlantic,51,12.34,English only,12.34,2,4
2012000236920,South,South Atlantic,51,Non-Family,English only,9.43,Non-Family,Non-Family
2012000243815,South,South Atlantic,51,Non-Family,English only,11.07,Non-Family,Non-Family
2012000295946,South,South Atlantic,51,Non-Family,English only,10.19,Non-Family,Non-Family
2012000575250,South,South Atlantic,51,12.04,English only,12.04,0,2
2012001255708,South,South Atlantic,51,10.98,English only,10.98,1,2
2012001275754,South,South Atlantic,51,11.24,English only,11.24,2,5
2012001394019,South,South Atlantic,51,12.31,English only,12.31,2,2
2013000259840,South,South Atlantic,51,11.64,English only,11.64,2,3
2013000444244,South,South Atlantic,51,Non-Family,English only,9.81,Non-Family,Non-Family
2013000478744,South,South Atlantic,51,10.69,English only,10.69,0,4
2013000834738,South,South Atlantic,51,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013001270890,South,South Atlantic,51,Non-Family,English only,12.52,Non-Family,Non-Family
2013001453308,South,South Atlantic,51,12.31,Other Non-English,12.31,3+,3
2009000446850,West,Pacific,53,12.06,English only,12.06,2,2
2010000224205,West,Pacific,53,11.34,English only,11.34,0,2
2010000268641,West,Pacific,53,12.56,English only,12.56,2,3
2010000342033,West,Pacific,53,11.17,English only,11.17,2,2
2010000441453,West,Pacific,53,Non-Family,English only,11.83,Non-Family,Non-Family
2010000698442,West,Pacific,53,Non-Family,English only,12.62,Non-Family,Non-Family
2010000862833,West,Pacific,53,9.68,Other Non-English,9.68,1,3
2010000994143,West,Pacific,53,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2011000097033,West,Pacific,53,12.56,English only,12.56,3+,4
2011001281236,West,Pacific,53,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2011001440808,West,Pacific,53,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2011001486266,West,Pacific,53,Non-Family,English only,11.7,Non-Family,Non-Family
2012001310812,West,Pacific,53,11.78,English only,11.78,2,2
2013000051445,West,Pacific,53,Non-Family,English only,12.97,Non-Family,Non-Family
2013000096608,West,Pacific,53,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000437272,West,Pacific,53,Non-Family,English only,10.06,Non-Family,Non-Family
2013001098161,West,Pacific,53,11.07,English only,11.07,3+,6
2010000917164,South,South Atlantic,54,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2010001409091,South,South Atlantic,54,11.67,English only,11.67,2,2
2011000046521,South,South Atlantic,54,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2011000925169,South,South Atlantic,54,Non-Family,English only,10.1,Non-Family,Non-Family
2011001441269,South,South Atlantic,54,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2012000104934,South,South Atlantic,54,Non-Family,English only,10.17,Non-Family,Non-Family
2012001101795,South,South Atlantic,54,Non-Family,English only,10.17,Non-Family,Non-Family
2013000093699,South,South Atlantic,54,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000201180,South,South Atlantic,54,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000697910,South,South Atlantic,54,11.24,English only,11.24,3+,5
2013000980693,South,South Atlantic,54,11.08,English only,11.08,1,2
2009000589552,Midwest,East North Central,55,Non-Family,English only,10.2,Non-Family,Non-Family
2009000602150,Midwest,East North Central,55,12.17,English only,12.17,3+,4
2009000988193,Midwest,East North Central,55,11.18,English only,11.18,3+,4
2009001331940,Midwest,East North Central,55,Non-Family,English only,10.75,Non-Family,Non-Family
2010000860807,Midwest,East North Central,55,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2010001063636,Midwest,East North Central,55,12.13,English only,12.13,1,2
2010001226782,Midwest,East North Central,55,Non-Family,English only,11.29,Non-Family,Non-Family
2010001356929,Midwest,East North Central,55,9.92,English only,9.92,1,10
2011000038534,Midwest,East North Central,55,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2011000603415,Midwest,East North Central,55,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2011000911397,Midwest,East North Central,55,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2011001085634,Midwest,East North Central,55,12.6,English only,12.6,1,2
2012000600000,Midwest,East North Central,55,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2012000742174,Midwest,East North Central,55,11.69,English only,11.69,2,3
2013000191623,Midwest,East North Central,55,11.4,English only,11.4,2,2
2013000411990,Midwest,East North Central,55,Non-Family,English only,10.7,Non-Family,Non-Family
2013000600530,Midwest,East North Central,55,Non-Family,Non-Family,Non-Family,Non-Family,Non-Family
2013000941749,Midwest,East North Central,55,Non-Family,English only,9.57,Non-Family,Non-Family
2013000993455,Midwest,East North Central,55,11.27,English only,11.27,2,2
2013001026714,Midwest,East North Central,55,11.18,English only,11.18,2,4
2013001122795,Midwest,East North Central,55,10.88,English only,10.88,0,2
2013001143618,Midwest,East North Central,55,11.11,English only,11.11,0,2
2013001281765,Midwest,East North Central,55,Non-Family,English only,9.39,Non-Family,Non-Family
2009000032214,West,Mountain,56,Non-Family,English only,10.99,Non-Family,Non-Family
2010001063727,West,Mountain,56,11.99,English only,11.99,0,2
2013001082476,West,Mountain,56,11.6,English only,11.6,1,4
