id,name,host_id,host_name,host_since,host_is_superhost,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,is_business_travel_ready,calculated_host_listings_count,reviews_per_month,neighborhood
31798083,SF Home w/ SPECTACULAR VIEW- Minutes to downtown!,10267172,Cédric & Jun,2013-11-26,t,Portola,94134,37.72201,-122.4042,t,House,Entire home/apt,7,2.0,3.0,3.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed']",150.0,3,21,0,0,0,8,9,2019-04-24,2019-11-22,t,f,4,0.66,Portola
31803551,Private Bedroom & Bathroom Suite in Castro House,1766073,Svetha,2012-02-17,t,The Castro,94114,37.760059999999996,-122.44143000000001,t,House,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Shower gel', 'Trash can']",20.0,2,7,30,60,90,180,76,2019-02-03,2020-03-02,f,f,1,4.63,Castro/Upper Market
31827469,Residential hotel near Union Square SF room#6,115849,Hiromi,2010-04-30,f,Downtown,94109,37.78764,-122.41198,t,Aparthotel,Private room,1,1.0,1.0,1.0,"['TV', 'Wifi', 'Heating', 'Smoke alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Microwave', 'Refrigerator', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",30.0,32,1125,30,60,90,115,2,2019-08-21,2019-08-26,f,f,11,0.2,South of Market
31852562,Junior one bedroom condo with bay views.,77000987,Jay,2016-06-10,t,South Beach,94105,37.78845,-122.39052,t,Condominium,Entire home/apt,3,1.0,0.0,0.0,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Private entrance']",100.0,30,1125,23,53,83,173,3,2019-08-31,2020-02-03,f,f,1,0.32,Financial District/South Beach
31865253,Walk to Union Square - Great Hotel Style Suite!,70722023,Michael,2016-05-06,t,Union Square,94108,37.79,-122.40651000000001,t,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Cable TV', 'Air conditioning', 'Paid parking off premises', 'Gym', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Paid parking on premises']",68.0,2,7,0,0,0,0,1,2019-11-22,2019-11-22,t,f,55,0.15,Tenderloin
31877704,Eureka Valley 1BR near Parks and Views,48005494,Zeus,2015-11-02,t,Haight-Ashbury,94114,37.768359999999994,-122.43706,t,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",300.0,30,1125,0,1,1,1,1,2019-11-05,2019-11-05,t,f,208,0.14,Haight Ashbury
31934354,"Private Room & Bath near SFO,  Balboa Park BART",239442090,PingPing,2019-01-28,f,Crocker Amazon,94112,37.71926,-122.44501000000001,t,Guest suite,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance']",50.0,1,26,30,60,90,180,34,2019-02-25,2019-12-12,t,f,3,2.17,Outer Mission
31981354,Potrero Hill 2BR near Park and MUNI,48005494,Zeus,2015-11-02,t,Potrero Hill,94107,37.755720000000004,-122.39976000000001,t,House,Entire home/apt,4,1.0,2.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard']",360.0,30,1125,0,1,1,55,2,2019-03-27,2019-10-01,t,f,208,0.14,Potrero Hill
31985315,Haight Street Annex,13471395,Josh,2014-03-24,f,Haight-Ashbury,94117,37.77093,-122.44638,t,House,Entire home/apt,5,1.0,3.0,3.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",150.0,30,1125,30,60,90,365,1,2020-02-15,2020-02-15,f,f,3,0.26,Haight Ashbury
32018990,Spacious private bedroom + zen room in the Mission,3240477,Rick,2012-08-12,t,Mission District,94110,37.7541,-122.40856000000001,t,House,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Essentials', 'Shampoo', 'Lock on bedroom door']",15.0,2,1125,6,36,66,66,12,2019-11-12,2020-03-01,f,f,2,1.71,Mission
32025820,PRIVATE BEDROOM BY THE VIBRANT MISSION DISTRICT!,231643532,Guang,2018-12-20,t,Excelsior,94112,37.72968,-122.42563,t,House,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Patio or balcony']",40.0,1,21,29,59,89,179,49,2019-03-22,2020-03-11,f,f,3,3.3,Excelsior
32039575,Modern Studio in the Heart of SOMA,48005494,Zeus,2015-11-02,t,SoMa,94103,37.7721,-122.41238,t,Serviced apartment,Entire home/apt,2,1.0,0.0,0.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",300.0,30,1125,0,19,49,196,1,2020-05-14,2020-05-14,t,f,208,1.0,South of Market
32047121,Orange Dog Garden 1 Bedroom,91333416,Jan,2016-08-22,f,Cole Valley,94117,37.762879999999996,-122.45342,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,"['Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Dog(s)', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace']",75.0,30,182,18,48,78,353,1,2019-06-15,2019-06-15,t,f,25,0.08,Castro/Upper Market
32072704,Park Place North | Inner Richmond,179161726,Barbara,2018-03-18,t,Richmond District,94118,37.77527,-122.4696,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Breakfast', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Single level home', 'Luggage dropoff allowed']",60.0,2,29,30,57,84,170,75,2019-02-07,2020-03-03,f,f,1,4.61,Richmond District
32135550,Urban Chic in Lower Pacific Heights,241073168,Lori,2019-02-04,t,Japantown,94115,37.786609999999996,-122.42872,t,Guest suite,Entire home/apt,4,1.0,2.0,3.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Long term stays allowed', 'Host greets you']",125.0,2,30,30,60,90,184,36,2019-03-13,2020-03-15,t,f,3,2.38,Japantown
32147391,Stylish spacious room~Prime location for work/play,241152029,Tim,2019-02-04,t,Hayes Valley,94102,37.77165,-122.42828,t,Condominium,Private room,2,1.5,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Hot water', 'Luggage dropoff allowed']",25.0,2,7,0,0,0,0,33,2019-02-18,2019-09-29,t,f,3,2.08,Hayes Valley
32216182,Private Garden Studio in Bernal Heights- San Fran,241739739,Hareg,2019-02-07,t,Bernal Heights,94110,37.73536,-122.41458,t,House,Entire home/apt,4,1.5,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Children’s books and toys', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'BBQ grill', 'Garden or backyard', 'Luggage dropoff allowed']",90.0,2,10,30,60,85,348,77,2019-02-15,2020-03-17,t,f,1,4.81,Bernal Heights
32290651,Beachside Modern 2BR/1.5BA w Deck & Marin Views,37191423,Janet,2015-06-30,t,Outer Sunset,94116,37.74266,-122.50393000000001,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Private entrance', 'Coffee maker', 'Dishwasher', 'Oven', 'Host greets you', 'Beachfront']",50.0,30,31,0,0,0,0,31,2019-02-26,2019-07-12,f,f,1,1.98,Sunset/Parkside
32312991,Red Victorian  - Top double in shared Eden Hostel,117141107,Zarinah,2017-02-19,f,Haight-Ashbury,94117,37.769420000000004,-122.44991,t,Hostel,Shared room,2,5.0,1.0,1.0,"['Wifi', 'Kitchen', 'Breakfast', 'Free street parking', 'Suitable for events', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed']",25.0,1,25,0,8,38,211,68,2019-03-06,2020-03-15,t,f,43,4.43,Haight Ashbury
32384878,Remodeled SF 2 Bedroom Apartment,34789506,Jessica,2015-06-02,t,SoMa,94103,37.77564,-122.40655,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Pets allowed', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Hot water', 'Coffee maker', 'Dishes and silverware']",250.0,30,1125,4,4,4,279,4,2019-08-25,2020-04-17,t,f,4,0.42,South of Market
32385434,Your  bunk bed in the Heart of the tech world,83318363,Nika & Sergii,2016-07-12,f,SoMa,94103,37.77357,-122.41631000000001,t,House,Shared room,4,3.0,1.0,2.0,"['Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Bed linens']",0.0,30,1125,30,60,90,365,2,2019-07-30,2019-11-11,t,f,20,0.19,South of Market
32389762,KT Home,22685677,Kaiye And Joyce,2014-10-18,t,Outer Sunset,94116,37.74666,-122.50084,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Garden or backyard', 'Luggage dropoff allowed']",19.0,1,29,22,44,62,138,158,2019-03-02,2020-05-31,t,f,1,10.19,Sunset/Parkside
32425434,STUNNING view and a newly renovated room!,18658510,Sammy,2014-07-22,f,Glen Park,94131,37.73635,-122.42811,f,House,Private room,2,1.0,1.0,1.0,"['Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Host greets you']",59.0,1,60,30,60,90,365,1,2019-06-29,2019-06-29,f,f,3,0.09,Glen Park
32447699,1 Bed/ 1 Bath Located Centrally w/ Panoramic View,13832870,International,2014-04-02,f,Nob Hill,94133,37.796690000000005,-122.41223000000001,t,Condominium,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Elevator', 'Washer', 'Dryer', 'Smoke alarm', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",250.0,30,1125,27,57,87,362,1,2019-10-29,2019-10-29,f,f,25,0.13,Nob Hill
32472721,Cozy Bedroom in Stylish Cole Valley Home,383029,Steph,2011-02-08,t,Cole Valley,94117,37.76213,-122.44928,t,House,Private room,1,1.0,1.0,1.0,"['Wifi', 'Kitchen', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer', 'Laptop-friendly workspace']",75.0,3,180,28,58,88,178,3,2019-05-10,2019-12-14,f,f,3,0.23,Castro/Upper Market
32473990,"Sunny, spacious, studio near public transportation",1469393,Ruksakul,2011-12-04,t,Sunnyside,94127,37.742779999999996,-122.45205,t,House,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",85.0,2,28,0,0,0,0,4,2019-07-03,2019-08-03,t,f,2,0.35,Glen Park
32474115,Sunny Mission Victorian with Backyard Garden!,17242934,Dana,2014-06-25,t,Mission District,94110,37.75353,-122.40853,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard']",100.0,1,27,0,0,0,0,13,2019-03-13,2020-02-29,t,f,1,0.86,Mission
32493764,Best view of San Francisco from the room!,18658510,Sammy,2014-07-22,f,Glen Park,94131,37.73896,-122.43068000000001,t,House,Private room,1,1.0,1.0,1.0,"['Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Cooking basics', 'Stove', 'Host greets you']",59.0,1,60,30,60,90,365,2,2020-01-01,2020-01-19,f,f,3,0.38,Glen Park
32518108,Spacious bedroom & private bathroom in new SF home,17965378,Danh,2014-07-11,t,Western Addition/NOPA,94115,37.781490000000005,-122.431,t,House,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Bathtub', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Full kitchen']",50.0,2,1125,0,0,0,0,70,2019-03-08,2020-03-13,t,f,2,4.58,Western Addition
32525042,Archbishop's Mansion | Simple Guest Room | 2 Beds,219930816,Sonder (San Francisco),2018-10-10,f,Western Addition/NOPA,94117,37.7787,-122.4325,t,Boutique hotel,Private room,4,1.0,0.0,2.0,"['Wifi', 'Elevator', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Hot water', 'Bed linens', 'Long term stays allowed']",58.0,2,1125,12,20,20,20,21,2019-03-27,2020-01-29,t,f,102,1.43,Western Addition
32548493,Archbishop's Mansion | Sunny Guest Room | 1 Bed,219930816,Sonder (San Francisco),2018-10-10,f,Alamo Square,94117,37.77802,-122.43315,t,Boutique hotel,Private room,2,1.0,0.0,1.0,"['Wifi', 'Elevator', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Hot water', 'Bed linens', 'Long term stays allowed']",58.0,2,1125,15,33,33,33,20,2019-03-17,2020-01-16,t,f,102,1.33,Hayes Valley
32548715,Archbishop's Mansion | Elegant Guest Room | 2 Beds,219930816,Sonder (San Francisco),2018-10-10,f,Western Addition/NOPA,94117,37.77695,-122.43466000000001,t,Boutique hotel,Private room,4,1.0,2.0,2.0,"['Wifi', 'Elevator', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Hot water', 'Bed linens', 'Long term stays allowed']",58.0,2,1125,19,41,41,41,25,2019-03-10,2020-03-17,t,f,102,1.64,Western Addition
32549667,Archbishop's Mansion | Chic Guest Room | 1 Bed,219930816,Sonder (San Francisco),2018-10-10,f,Western Addition/NOPA,94117,37.77657,-122.4325,t,Boutique hotel,Private room,2,1.0,0.0,1.0,"['Wifi', 'Elevator', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Hot water', 'Bed linens', 'Long term stays allowed']",58.0,2,1125,9,26,26,26,49,2019-04-03,2020-03-12,t,f,102,3.39,Western Addition
32592293,Balena Blu - Suite with Ocean Views,202180760,Andrew,2018-07-14,t,Richmond District,94121,37.78,-122.50868,t,Guest suite,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed']",100.0,3,30,30,60,90,90,37,2019-04-06,2020-01-28,f,f,1,2.58,Richmond District
32594056,Private bedroom with private bathroom,16877435,Rous,2014-06-16,f,Outer Sunset,94116,37.750840000000004,-122.49365,t,House,Private room,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Smart lock', 'Private living room', 'Children’s books and toys', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",0.0,2,7,0,0,0,0,12,2019-06-22,2019-10-06,f,f,1,1.02,Sunset/Parkside
32610962,Brand New Guest Suite with Private Entrance!,243291580,Jerry,2019-02-15,t,The Castro,94114,37.75786,-122.43701999999999,t,Guest suite,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Wifi', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware']",75.0,2,6,28,58,88,178,47,2019-04-06,2020-03-18,f,f,1,3.28,Castro/Upper Market
32660124,Art-Filled Roomy Guest Suite in Convenient SOMA Loft,5756373,David,2013-04-03,t,SoMa,94103,37.77156,-122.41197,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Coffee maker', 'Refrigerator', 'Long term stays allowed', 'Kitchenette', 'Espresso machine', 'Bedroom comforts', 'Bathroom essentials', 'Trash can']",100.0,2,1125,0,0,0,0,56,2019-03-06,2020-03-07,f,f,1,3.64,South of Market
32702182,Hotel Union Square | Centrally Located | DLX QN,245613212,Hotel Union Square,2019-02-26,f,Downtown,94102,37.78582,-122.40796999999999,t,Hotel,Hotel room,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Pocket wifi', 'Coffee maker']",0.0,1,1125,4,31,61,260,20,2019-04-03,2020-03-08,t,f,12,1.39,South of Market
32702218,Hotel Union Square | Centrally Located | DLX King,245613212,Hotel Union Square,2019-02-26,f,Union Square,94102,37.78582,-122.40796999999999,t,Hotel,Hotel room,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Pocket wifi', 'Coffee maker']",0.0,1,1125,4,30,57,253,5,2019-11-30,2020-02-23,t,f,12,0.78,Tenderloin
